n,time (min)
0,0.04673328677813212
1,0.03813003917535146
2,0.026199303600523208
3,0.0212762674358156
4,0.014891119996706644
5,0.010180219014485677
6,0.00904599150021871
7,0.0112024896674686
8,0.018652511835098265
9,0.04178539282745785
