n,1 feature(s),2 feature(s)
2,0.18830670646131933,0.23276193816763724
4,0.1849464025460223,0.21744806599074237
8,0.17763920935321606,0.18964027255098956
16,0.16984318448449892,0.16338245395273746
32,0.16437889946976858,0.1483063837440379
64,0.16175839175911327,0.1400404266812553
128,0.16018637354005807,0.13564762295774305
256,0.15937103056076285,0.13362333465020343
512,0.15899156496449945,0.13273762397609762
1024,0.15884928340657276,0.1322880095018822
