n,1 feature(s),2 feature(s)
2,4.424778761061947e-05,0.0
4,0.120375,0.049203125
8,0.140078125,0.08381696428571428
16,0.1493046875,0.105125
32,0.15372767857142858,0.11642857142857142
64,0.1554921875,0.1236875
128,0.15794084821428572,0.1279296875
256,0.158279296875,0.12963671875
512,0.15819056919642857,0.13044084821428573
1024,0.158669921875,0.1312548828125
