n,1 feature(s),2 feature(s)
2,0.18830670646131933,0.28183802350795684
4,0.1849464025460223,0.25612682877035503
8,0.17763920935321606,0.2181979096944614
16,0.16984318448449892,0.18693683737372555
32,0.16437889946976858,0.168297206123742
64,0.16175839175911327,0.1598017418435806
128,0.16018637354005807,0.15537350174535486
256,0.15937103056076285,0.15326550151773086
512,0.15899156496449945,0.1522723015169133
1024,0.15884928340657276,0.1518493065583687
