n,time (min)
0,0.039589527580473155
1,0.030258489184909396
2,0.020935642851723564
3,0.013395442830191718
4,0.010711515876981947
5,0.00842955814467536
6,0.007802638742658827
7,0.009880971511205037
8,0.018447260856628418
9,0.04112606518798404
