n,time (min)
0,0.04748689638243781
1,0.04233319302399953
2,0.027047397163179186
3,0.020859694017304316
4,0.013301012052430047
5,0.01001903898186154
6,0.008692207071516248
7,0.010235110455089146
8,0.016380762325392827
9,0.03629776438077291
