n,1 feature(s),2 feature(s)
2,0.1879671003400525,0.12175288636105677
4,0.184876162328946,0.09341640888061135
8,0.17725321107086173,0.07027038908375778
16,0.169677108428985,0.05375559238838577
32,0.16435195465330732,0.04445241681663572
64,0.16165652417521648,0.039643854440568574
128,0.1601463731567324,0.03697904431966693
256,0.15936658463878672,0.035565583287925466
512,0.15901663832649016,0.03476340568171725
1024,0.1588715780670307,0.03434906941747078
