n,1 feature(s),2 feature(s)
2,0.2514567683020818,0.1336023796211684
4,0.20472744750976563,0.09568660960477941
8,0.18073590959821428,0.07053402287107277
16,0.16970984194459032,0.053857060185185185
32,0.16459911112882653,0.044603360409768214
64,0.1619816004672897,0.039507458256740194
128,0.16045352573705657,0.03694683393699461
256,0.15933754930218447,0.035485743725393704
512,0.1591074193613256,0.03479081989605544
1024,0.15889892578125,0.034172317216981135
