n,time (min)
0,0.05062850349479252
1,0.037673629389868846
2,0.025815647376908196
3,0.017797536849975586
4,0.012663555608855353
5,0.00982765297094981
6,0.0089463296201494
7,0.010244306392139859
8,0.016076195306248136
9,0.03546352684497833
