n,1 feature(s),2 feature(s)
2,0.25293331720132745,0.43918587232002504
4,0.2054382991269638,0.3173082885742188
8,0.17997310182443513,0.23247825098401717
16,0.16983930694390528,0.19067530138739225
32,0.16446662671638257,0.17119359015145194
64,0.1617548828125,0.16256804289641202
128,0.16025390625,0.15767311563297193
256,0.15971725321261682,0.15580542293595678
512,0.15919176038804944,0.15474669350801068
1024,0.15873565673828124,0.15425410583941607
