n,1 feature(s),2 feature(s)
2,0.0,0.0
4,0.1195,0.038953125
8,0.13953125,0.05979910714285714
16,0.14790625,0.07596875
32,0.15412388392857143,0.08537388392857143
64,0.1558828125,0.09171875
128,0.1576869419642857,0.09474330357142857
256,0.1578046875,0.09634375
512,0.15796735491071429,0.09734793526785715
1024,0.158103515625,0.097984375
