n,time (min)
0,0.03532158169481489
1,0.025407541460461088
2,0.016831266615125868
3,0.01257699900203281
4,0.008706861403253344
5,0.007153365015983582
6,0.0068777354558308915
7,0.007289450764656067
8,0.011691305372450087
9,0.026371770434909396
