n,1 feature(s),2 feature(s)
2,0.25149039624904274,0.2148801517665594
4,0.20550832807647515,0.18326887884059873
8,0.18009502578959447,0.16185326262666525
16,0.16978977410368218,0.14689137292286705
32,0.16458983798516824,0.1367518305262446
64,0.1616331070188492,0.13136385404146633
128,0.1597396973972372,0.12787909095196176
256,0.15911778041294644,0.12568279328893442
512,0.15864550331221197,0.12455138305322129
1024,0.15841923466435184,0.12419770339439655
