n,1 feature(s),2 feature(s)
2,2.2123893805309735e-05,0.0
4,0.119125,0.05471875
8,0.14,0.080546875
16,0.1485703125,0.0983984375
32,0.153359375,0.11037946428571428
64,0.1557578125,0.11699609375
128,0.15764508928571427,0.12010044642857143
256,0.15772265625,0.121828125
512,0.15798409598214286,0.12281389508928571
1024,0.15838671875,0.12315234375
