n,1 feature(s),2 feature(s)
2,0.18807057094132154,0.14984564953030793
4,0.18551787342966425,0.1390343126417864
8,0.1775904496181953,0.11969512969532031
16,0.16988901651982685,0.10249251094770684
32,0.16450641597772736,0.0918449225161765
64,0.1617197977057181,0.08557628970441235
128,0.16013736484467037,0.08228495194349215
256,0.15941908318016162,0.08044731709288853
512,0.15905061491745198,0.07957991304440258
1024,0.1588650408503904,0.07911460763335047
