n,1 feature(s),2 feature(s)
2,0.18777783523690444,0.2832662790011658
4,0.1852677721285714,0.25257089593477755
8,0.17761230823362803,0.20803033795057568
16,0.16938527066397982,0.17343485491320046
32,0.1647255119915024,0.15448508567665548
64,0.16174161188064606,0.14589394493820962
128,0.16016095879746584,0.14145502104580415
256,0.15937740125032734,0.13942901218435913
512,0.1590039459726257,0.13844339300215175
1024,0.15885484964663757,0.13803675033971416
