n,time (min)
0,0.04466000974178314
1,0.03776727497577667
2,0.025326744980282253
3,0.018363145589828492
4,0.01275559835963779
5,0.009849535425504048
6,0.008705575002564324
7,0.009900691972838507
8,0.014851905239952935
9,0.032474255230691695
