n,1 feature(s),2 feature(s)
2,0.2535241159084624,0.1237329862447095
4,0.205087158203125,0.08019784463418497
8,0.1807247776816432,0.055457576939791406
16,0.16966015317904873,0.04015952056308962
32,0.16455829545042103,0.03191351121471774
64,0.16190176228530534,0.02763024532433712
128,0.16026430103291317,0.025335018846866578
256,0.15945120838200935,0.024152201990927418
512,0.15896170479910715,0.02350600884885204
1024,0.15883353097098216,0.023090183423913044
