n,1 feature(s),2 feature(s)
2,0.0,0.0
4,0.11815625,0.006875
8,0.140234375,0.011819196428571429
16,0.1489296875,0.015625
32,0.15398995535714285,0.01779017857142857
64,0.15662890625,0.01931640625
128,0.1575390625,0.020580357142857143
256,0.157779296875,0.0213125
512,0.15813895089285715,0.021767578125
1024,0.1582412109375,0.022216796875
