n,1 feature(s),2 feature(s)
2,4.424778761061947e-05,0.0
4,0.120375,0.053296875
8,0.140078125,0.094453125
16,0.1493046875,0.1181640625
32,0.15372767857142858,0.1313671875
64,0.1554921875,0.13811328125
128,0.15794084821428572,0.14236328125
256,0.158279296875,0.14387109375
512,0.15819056919642857,0.1444935825892857
1024,0.158669921875,0.1451962890625
