n,time (min)
0,0.04592503746350606
1,0.03697016027238634
2,0.025994325147734747
3,0.017543265620867412
4,0.012848100264867147
5,0.009497806893454658
6,0.00868179546462165
7,0.008994999726613363
8,0.013618951042493185
9,0.028416407174534267
