n,time (min)
0,0.04677200840579139
1,0.03766031351354387
2,0.025224866337246365
3,0.01792111641830868
4,0.012875234815809461
5,0.010151801109313964
6,0.00900538358423445
7,0.009874464140997992
8,0.01521197067366706
9,0.03230831199222141
