n,1 feature(s),2 feature(s)
2,0.25293331720132745,0.4163625578617776
4,0.2054382991269638,0.30571292114257814
8,0.17997310182443513,0.2275022670200893
16,0.16983930694390528,0.18761925330528847
32,0.16446662671638257,0.16838121118012422
64,0.1617548828125,0.1597446726329291
128,0.16025390625,0.15494658801020408
256,0.15971725321261682,0.15313575114678898
512,0.15919176038804944,0.15207087053571428
1024,0.15873565673828124,0.1515277569110577
