n,1 feature(s),2 feature(s)
2,0.2518255741642728,0.19769597686497511
4,0.20619560200008538,0.1711439841704843
8,0.17983745927570247,0.14826204141102464
16,0.16974963172007415,0.13119101357626747
32,0.16464099702380952,0.1206353879442402
64,0.1617766665716241,0.11460079452366505
128,0.15971810477120535,0.11088053385416667
256,0.15896246001476377,0.10899097339527027
512,0.15867627084737196,0.10803634841720779
1024,0.15856868777654867,0.10767505787037036
