n,time (min)
0,0.031178390052583483
1,0.027124370336532592
2,0.01805697050359514
3,0.012660984661844042
4,0.009363730880949233
5,0.00731890340646108
6,0.006261233157581753
7,0.007553683386908637
8,0.011855570409033034
9,0.027639850907855562
