n,time (min)
0,0.04620688445038266
1,0.040319637523757085
2,0.02614058991273244
3,0.019683355357911853
4,0.013629190193282233
5,0.010897993908988105
6,0.009294122589959038
7,0.010891222291522555
8,0.01771889309088389
9,0.039476822747124565
