n,time (min)
0,0.04601563963625166
1,0.039553003642294145
2,0.025397527946366204
3,0.018110475341478985
4,0.011813556618160671
5,0.010450808472103543
6,0.00844791677263048
7,0.00976017329427931
8,0.015032274325688681
9,0.03310700754324595
