n,time (min)
0,0.03921695914533403
1,0.038249926898214555
2,0.026536449458864
3,0.01816775686211056
4,0.013100486530197991
5,0.010141640040609572
6,0.008326582445038689
7,0.009885773592525059
8,0.014801970455381605
9,0.028250830901993644
