n,1 feature(s),2 feature(s)
2,0.18778679702306558,0.16908206187749664
4,0.18550315394618289,0.1673837209492226
8,0.17756092752883423,0.15406799225456805
16,0.1699736116810699,0.13946788653945025
32,0.1646309173954323,0.12898538215011054
64,0.1618346672464253,0.12327128831738683
128,0.16013859895309215,0.11975404706878767
256,0.15948820846502532,0.11785409487777244
512,0.15903636519587994,0.11689153722653797
1024,0.15885384318218562,0.1164984856851781
