n,time (min)
0,0.059600029389063516
1,0.05062523941198985
2,0.030936874482366775
3,0.02302781303723653
4,0.014954467217127482
5,0.010432941185103522
6,0.009249183336893717
7,0.00978713466061486
8,0.013302080631256104
9,0.026329140332010056
