n,time (min)
0,0.04233730071120792
1,0.03681548535823822
2,0.028497264517678155
3,0.018937405678961013
4,0.014464092718230353
5,0.012064693106545342
6,0.010015920797983805
7,0.011885688967174953
8,0.020055708355373805
9,0.042737581928571064
