n,1 feature(s),2 feature(s)
2,0.0,0.0
4,0.11971875,0.060546875
8,0.14008928571428572,0.087578125
16,0.1488515625,0.1053828125
32,0.1532310267857143,0.1179296875
64,0.15580078125,0.12465234375
128,0.15779575892857142,0.12759486607142856
256,0.157791015625,0.129373046875
512,0.15785853794642857,0.13055385044642856
1024,0.1582939453125,0.13087109375
