n,time (min)
0,0.027675006853209602
1,0.028853113452593487
2,0.020706472794214885
3,0.014163164893786112
4,0.009741271535555521
5,0.007300933996836344
6,0.006566089457935757
7,0.006930887301762899
8,0.01052600966559516
9,0.02253687024116516
