n,time (min)
0,0.03520680295096503
1,0.023738309939702353
2,0.018022616836759778
3,0.012016289499070909
4,0.009174445139037238
5,0.006898663176430596
6,0.006534329586558872
7,0.007110566960440741
8,0.011477465099758572
9,0.026047269834412468
