n,1 feature(s),2 feature(s)
2,0.1882031781926395,0.14359316241455652
4,0.18536538464922994,0.129408866796547
8,0.17734624915351552,0.10889722420093116
16,0.16977667542257302,0.091276931494401
32,0.16422230731484988,0.08054986615432576
64,0.16164847719368589,0.07485944185474659
128,0.16020923199962947,0.07153099981519323
256,0.1593532315518005,0.06977796524996727
512,0.15902273589805646,0.068896846698592
1024,0.15885328460078163,0.06848116662416046
