n,1 feature(s),2 feature(s),3 feature(s)
2,0.0,0.0,0.0
4,0.12142857142857143,0.03125,0.011607142857142858
8,0.15125,0.04875,0.03125
16,0.14017857142857143,0.054464285714285715,0.039285714285714285
32,0.14875,0.051875,0.0434375
64,0.15140625,0.06265625,0.05734375
128,0.154375,0.066953125,0.06390625
