n,time (min)
0,2.1428810119628903
1,1.8737992644309998
2,1.2205391565958659
3,0.9839168588320415
4,0.6557454983393352
5,0.5248652338981629
6,0.5249863187472025
7,0.6451863408088684
8,1.0795125603675844
9,2.67436025540034
