n,1 feature(s),2 feature(s),3 feature(s)
2,0.18657371601668185,0.14874302799452013,0.19350086939932287
4,0.182590265995392,0.13319522606206258,0.16338930567983345
8,0.17637652360858955,0.10999927984355462,0.1272767236403416
16,0.16768625209277535,0.08749682065957548,0.09639784431636257
32,0.16370553621521564,0.07978152618334827,0.08177735759219294
64,0.1611626413009607,0.07425418825827386,0.06951476124029592
