n,1 feature(s),2 feature(s),3 feature(s)
2,0.0,0.0,0.0
4,0.11696428571428572,0.022321428571428572,0.00625
8,0.1425,0.049375,0.02375
16,0.14910714285714285,0.053125,0.029017857142857144
32,0.1503125,0.05375,0.0359375
64,0.1534375,0.06265625,0.04796875
