n,1 feature(s),2 feature(s),3 feature(s)
2,0.2521240234375,0.16493408203125,0.229090576171875
4,0.21177106584821428,0.1453281947544643,0.17377755301339284
8,0.1784716796875,0.11080810546875,0.1301953125
16,0.16825125558035714,0.08803013392857142,0.09683663504464286
32,0.164716796875,0.080126953125,0.08220703125
64,0.1619384765625,0.0748486328125,0.0696533203125
