n,time (min)
0,0.051078870826297335
1,0.03852437078952789
2,0.024698934687508476
3,0.01854385753472646
4,0.012476774785253737
5,0.009846773478719923
6,0.008538471129205492
7,0.01005081574122111
8,0.016714394291241965
9,0.03670453647772471
