n,1 feature(s),2 feature(s),3 feature(s)
2,0.18873065272334583,0.14961597175956023,0.2226721483267475
4,0.18545004789052735,0.13931926988120763,0.18482441298882898
8,0.17780947626948324,0.11961035043555324,0.14669282322800542
16,0.16997694756117027,0.1018229187078666,0.11222081860863156
32,0.1647180123040736,0.0915285032009757,0.09207404979877212
64,0.16159259168811138,0.0853413040783012,0.08185346287303147
128,0.16015309905326375,0.08230571695728817,0.07660994650838124
256,0.15938943072063108,0.08050528234249497,0.0737206209348453
512,0.15902019499002285,0.07962279696976074,0.07226879087624874
1024,0.15880858692589542,0.07914406312225979,0.07154198925018276
