n,1 feature(s),2 feature(s)
2,0.0,0.0
4,0.1184375,0.025421875
8,0.13931919642857143,0.04454241071428571
16,0.1488046875,0.054640625
32,0.15349330357142857,0.06291852678571429
64,0.15653515625,0.06662109375
128,0.15783761160714285,0.06991071428571428
256,0.158654296875,0.070541015625
512,0.15843610491071428,0.07098353794642857
1024,0.158390625,0.0716953125
