n,1 feature(s),2 feature(s),3 feature(s)
2,0.256441650390625,0.176181640625,0.159835205078125
4,0.2033935546875,0.14586356026785716,0.1392543247767857
8,0.18302734375,0.1204296875,0.11868896484375
16,0.16957310267857142,0.10121721540178572,0.10222865513392858
32,0.1646728515625,0.092265625,0.087578125
