n,1 feature(s),2 feature(s),3 feature(s)
2,0.18945236834321402,0.15282004089869614,0.14205334278328555
4,0.18402469060438198,0.1379980606146766,0.13217268097583737
8,0.17776746693189863,0.11934534103302927,0.11784374651021359
16,0.16824537812585716,0.10157579527666032,0.10294611185651337
32,0.1638919942932679,0.09206779792167694,0.08790103828429706
