n,time (min)
0,0.04630495157506731
1,0.031535881956418356
2,0.024875036809179518
3,0.01711639298333062
4,0.013325078421168857
5,0.009506640765402053
6,0.007505279646979438
7,0.008413954774538676
8,0.012275687124994066
9,0.026396630075242785
