n,1 feature(s),2 feature(s),3 feature(s)
2,0.0,0.0,0.0
4,0.12678571428571428,0.039285714285714285,0.010714285714285714
8,0.1525,0.054375,0.031875
16,0.140625,0.065625,0.038392857142857145
32,0.148125,0.0628125,0.046875
