n,1 feature(s),2 feature(s)
2,0.2520742446764381,0.41977455129615904
4,0.20610666215789986,0.31245468139648436
8,0.17996714564732144,0.23520908900669643
16,0.16973663814484127,0.1946696815690445
32,0.16448454263572868,0.1754577578199904
64,0.16176112151342975,0.1669429272676991
128,0.15994634665792923,0.16234542410714287
256,0.1593797637195122,0.1602285347732843
512,0.15876116071428573,0.15908177527031456
1024,0.1587668239480198,0.15859375
2048,0.1585726983532934,0.15829396802325582
