n,1 feature(s),2 feature(s)
2,4.424778761061947e-05,0.0
4,0.11978125,0.0676875
8,0.140625,0.095234375
16,0.1491640625,0.112296875
32,0.15287946428571428,0.12499441964285714
64,0.15601953125,0.131984375
128,0.15761997767857142,0.13460379464285716
256,0.157453125,0.13668359375
512,0.15799386160714285,0.13789202008928572
1024,0.15827734375,0.1381181640625
