n,1 feature(s),2 feature(s)
2,0.18830670646131933,0.2667441026519385
4,0.1849464025460223,0.24480663019170007
8,0.17763920935321606,0.21019739416665087
16,0.16984318448449892,0.18026609280853045
32,0.16437889946976858,0.1627736925941033
64,0.16175839175911327,0.15440350506296846
128,0.16018637354005807,0.14985770989459538
256,0.15937103056076285,0.14787374571088072
512,0.15899156496449945,0.1468743034020844
1024,0.15884928340657276,0.1464549757353952
