n,time (min)
0,0.03377676288286845
1,0.02676546573638916
2,0.017430051565170288
3,0.013079857296413845
4,0.008980786270565456
5,0.0072020112805896335
6,0.006074600021044413
7,0.007081228693326314
8,0.010485392808914185
9,0.023494436740875244
