n,1 feature(s),2 feature(s)
2,0.25152220290771177,0.15373307367705855
4,0.20415159713390263,0.12260155838527037
8,0.17998333366549746,0.0977316558676422
16,0.16968598948965827,0.07934057472725592
32,0.16441813341627634,0.0689775817949646
64,0.1618040054563492,0.06340063062764831
128,0.16040180839866433,0.06008882068452381
256,0.15950239367951127,0.05850885064752252
512,0.15917214647683398,0.05766620415057915
1024,0.15880668468045112,0.05719078743811881
