n,1 feature(s),2 feature(s)
2,0.0,0.0
4,0.118234375,0.00359375
8,0.14030133928571428,0.006696428571428571
16,0.1478203125,0.0085078125
32,0.15369977678571428,0.009732142857142858
64,0.15652734375,0.01050390625
128,0.15775948660714287,0.01114955357142857
256,0.157734375,0.011626953125
512,0.1580482700892857,0.011944754464285714
1024,0.15834375,0.012291015625
