n,1 feature(s),2 feature(s)
2,4.424778761061947e-05,0.0
4,0.120375,0.0545625
8,0.140078125,0.10232142857142858
16,0.1493046875,0.1276328125
32,0.15372767857142858,0.1413560267857143
64,0.1554921875,0.14828515625
128,0.15794084821428572,0.1528989955357143
256,0.158279296875,0.15444921875
512,0.15819056919642857,0.1549428013392857
1024,0.158669921875,0.1558798828125
