n,1 feature(s),2 feature(s)
2,0.25293331720132745,0.4629506061647931
4,0.2054382991269638,0.3300855471764082
8,0.17997310182443513,0.2371953966313386
16,0.16983930694390528,0.19326502719772196
32,0.16446662671638257,0.17372953638834865
64,0.1617548828125,0.16464111328125
128,0.16025390625,0.1601581184231505
256,0.15971725321261682,0.15830416537747524
512,0.15919176038804944,0.15744572014311042
1024,0.15873565673828124,0.1566253662109375
