n,time (min)
0,0.03331073582172394
1,0.029234407014316982
2,0.017840633392333983
3,0.012954987817340427
4,0.008557979067166646
5,0.007094901601473491
6,0.006591635478867425
7,0.006559421751234267
8,0.010265876849492392
9,0.022203607161839802
