n,1 feature(s),2 feature(s)
2,0.0,0.0
4,0.117625,0.015359375
8,0.14011160714285714,0.025212053571428573
16,0.1491015625,0.032296875
32,0.15397879464285713,0.03794642857142857
64,0.15673046875,0.04075
128,0.1577734375,0.04314732142857143
256,0.15816796875,0.044
512,0.1582310267857143,0.044344308035714285
1024,0.1584443359375,0.0449091796875
