n,1 feature(s),2 feature(s)
2,0.25194104760094027,0.18996999014795354
4,0.20613483366419058,0.16309637905152377
8,0.18006258735018502,0.14013349480417167
16,0.16973121772378177,0.12231870952405427
32,0.16472418031923855,0.11160594608937324
64,0.1617007300967262,0.10551257011217949
128,0.1599631022937192,0.10196537674565018
256,0.15905102926587303,0.09992429400802752
512,0.15864967813297193,0.09885868409863946
1024,0.15865252459490742,0.09849885923672566
