n,1 feature(s),2 feature(s)
2,0.25293331720132745,0.306144052910731
4,0.2054382991269638,0.24424481815134985
8,0.17997310182443513,0.19440138421091094
16,0.16983930694390528,0.1634343493584148
32,0.16446662671638257,0.14796613289641514
64,0.1617548828125,0.13988551089638157
128,0.16025390625,0.13533063616071428
256,0.15971725321261682,0.13337472098214287
512,0.15919176038804944,0.13262098116384713
1024,0.15873565673828124,0.1319263599537037
