n,time (min)
0,0.04804910295539432
1,0.03935584863026937
2,0.026958855059411792
3,0.019147146940231324
4,0.014365777704450819
5,0.010916303396224975
6,0.01043516563044654
7,0.013135145240359835
8,0.0216319739818573
9,0.047803633610407514
