n,1 feature(s),2 feature(s),3 feature(s)
2,0.2493994140625,0.165970458984375,0.2399658203125
4,0.20890590122767858,0.14516775948660715,0.17886788504464285
8,0.178544921875,0.11007080078125,0.13424072265625
16,0.16873953683035714,0.08866141183035714,0.09796316964285715
32,0.164560546875,0.0797412109375,0.079306640625
64,0.1619970703125,0.07494140625,0.07119140625
128,0.1610107421875,0.0715966796875,0.0669580078125
256,0.1604736328125,0.0699658203125,0.064462890625
