n,1 feature(s),2 feature(s)
2,0.2511676437155212,0.16313001244469028
4,0.20489480590820314,0.13468374633789063
8,0.17999532948369565,0.10928076440161401
16,0.16973967375578702,0.09138956501256282
32,0.16437406078634703,0.08052391341969936
64,0.16184821330325705,0.07490006786281779
128,0.16040007355925326,0.07147918971238938
256,0.1594281791460396,0.06968046601835665
512,0.15929552973533162,0.06889668656185301
1024,0.15895376632462688,0.06821565448113208
