n,1 feature(s),2 feature(s),3 feature(s)
2,0.0,0.0,0.0
4,0.10982142857142857,0.022321428571428572,0.008035714285714285
8,0.141875,0.0425,0.023125
16,0.14866071428571428,0.05223214285714286,0.038839285714285715
32,0.1521875,0.055625,0.0490625
64,0.1553125,0.06140625,0.05796875
128,0.159140625,0.0621875,0.058125
256,0.15859375,0.0673828125,0.0648046875
