n,1 feature(s),2 feature(s)
2,0.0,0.0
4,0.118765625,0.000234375
8,0.13987723214285713,0.0003794642857142857
16,0.1483984375,0.0005
32,0.15332589285714285,0.0005524553571428572
64,0.15657421875,0.00062890625
128,0.15739676339285713,0.0005580357142857143
256,0.157859375,0.0006796875
512,0.15820731026785714,0.00064453125
1024,0.158408203125,0.0006787109375
